CIUDAD,AÑO
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2014
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
Cucuta,2015
